asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0FGVKLW7W,"""None""","""2026-02-15""",760.95,25.18,6,1457,1,0.166667,0.0331,30.22,0.0041,4.2,1,760.95,1,,,,,0,,0,0,0,7,,,760.95,0,,0,0
B0FGVKN83C,"""None""","""2026-02-05""",760.95,32.45,7,1449,1,0.142857,0.0426,23.45,0.0048,4.64,1,760.95,1,,,,,0.0,,0,0,0,8,,,760.95,0,,0,0
B0FFTPF2N4,"""None""","""2026-02-14""",475.24,2.85,1,16,1,1.0,0.006,166.75,0.0625,2.85,1,475.24,1,,,,,475.24,0.6,1,0,0,4,100.0,,475.24,0,,0,0
B0FGVN1QPP,"""None""","""2026-02-14""",760.95,30.52,7,1492,1,0.142857,0.0401,24.93,0.0047,4.36,1,760.95,1,,,,,0,,0,0,0,7,,,760.95,0,,0,0
B0CTNRLJMJ,"""None""","""2026-02-12""",456.19,1.34,1,396,1,1.0,0.0029,340.44,0.0025,1.34,1,456.19,1,,,,,912.38,0.15,2,456.19,1,14,50.0,,456.19,0,,0,0
B0FFTN766H,"""None""","""2026-02-16""",475.24,18.03,5,653,1,0.2,0.0379,26.36,0.0077,3.61,1,475.24,1,,,,,0,,0,0,0,11,,,475.24,0,,0,0
B0FGVL9148,"""None""","""2026-02-18""",760.95,23.71,4,870,1,0.25,0.0312,32.09,0.0046,5.93,1,760.95,1,,,,,0,,0,0,0,9,,,760.95,0,,0,0
B0CVXKDBDS,"""None""","""2026-02-28""",760.95,1.97,1,75,1,1.0,0.0026,386.27,0.0133,1.97,1,0,0,,,,,0,,0,0,0,3,,,760.95,0,,0,0
B0FFTMP71F,"""None""","""2026-02-02""",475.24,6.61,2,173,1,0.5,0.0139,71.9,0.0116,3.31,1,475.24,1,,,,,0,,0,0,0,2,,,475.24,0,,0,0
B0DG2XXGGM,"""None""","""2026-02-16""",437.14,4.22,1,635,1,1.0,0.0097,103.59,0.0016,4.22,1,437.14,1,,,,,0.0,,0,0,0,7,,,437.14,0,,0,0
B0FFTPR4XB,"""None""","""2026-02-21""",475.24,6.66,2,121,1,0.5,0.014,71.36,0.0165,3.33,1,475.24,1,,,,,0,,0,0,0,2,,,475.24,0,,0,0
B0F32XN5CK,"""None""","""2026-02-10""",618.1,15.32,4,545,1,0.25,0.0248,40.35,0.0073,3.83,1,618.1,1,,,,,0,,0,0,0,4,,,618.1,0,,0,0
B0F32TPN8P,"""None""","""2026-02-05""",618.1,20.89,6,3476,1,0.166667,0.0338,29.59,0.0017,3.48,1,618.1,1,,,,,0,,0,0,0,14,,,618.1,0,,0,0
